Iteration	logLikelihood	logPrior	sigma	e76	e81	aYFP	aCFP	KGR_76	KGS_76	KGR_81	KGS_81	KR6	KS6	KR12	KS12	nR	nS	aR33	aS175	dR	dYFP	dCFP	autoCFP	autoYFP	aL	aT	nL	nT	dL	dT	iA	iI	yb0_exrep	cb0_exrep
276	-186396.67503666	-1571.77430014694	41.6746889330618	0.0201433444133487	0.00587161464795234	33206.7871708038	24824.4984198013	8.94951571390867	0.000156378934048089	0.0150164042172163	10.928946568997	0.000147660358741555	4.09711745566715E-06	1.05228443706073E-08	0.0232770158469917	0.786621658332739	0.950463480848347	9.80121530509302	2.92374736879588	9.98564802844622	0.145605583452997	0.46439507804036	268.946109910913	8.01279972468809	68.1816590876334	65.2226734353588	0.634770347486258	2.18980603535858	0.680270736263443	2.91471269293683	0.157237217678707	137.431906912485	96.791206486347	1944.75109738023
277	-186385.160587578	-1578.09217356626	41.4961868006204	0.020400648587384	0.00612202002263366	33752.7027651898	24797.0193097596	9.01357305426485	0.000118209448844717	0.0149823974476066	10.8581130850382	0.00014925831319717	4.11093906142964E-06	1.0213398756547E-08	0.0233283389851241	0.785596299396804	0.952426768031459	9.73261459612078	2.92374736879588	9.98564802844622	0.147862968958423	0.464716321813987	267.726247860808	8.01279972468809	70.1614101610763	66.0515399177077	0.632516799224669	2.17821289695198	0.686566424652927	2.93566143491927	0.157237217678707	137.431906912485	90.9000122031765	1965.75496698932
278	-186384.069439897	-1580.75228064325	41.5045748109601	0.0203469751750044	0.00613361402676211	33640.3987417022	24757.0542877043	8.70989017488696	0.000128765231309428	0.0151563562951188	10.8400226426368	0.00014819141811779	3.77533996218231E-06	1.04582423728509E-08	0.0232680985535819	0.782530714745285	0.947546453042252	9.77334195161708	2.92374736879588	9.98564802844622	0.147740362415592	0.461066527531552	269.922111208343	8.01279972468809	70.1614101610763	66.0515399177077	0.632516799224669	2.17629675970334	0.690978734895438	2.93418179050869	0.157237217678707	137.830517577219	94.6432375324311	1957.96906806714
279	-186379.226764044	-1582.1757634637	41.543409130532	0.0202342207241651	0.00603872585586916	33640.3987417022	24762.1848025505	8.74175091438687	0.000121995909831307	0.0151592171022942	10.8117880721872	0.000147849864279446	3.9004807755347E-06	1.04163218569267E-08	0.0230923526508116	0.782736667410023	0.950240372265584	9.77334195161708	2.92374736879588	9.98564802844622	0.147740362415592	0.460511366257349	268.717588551254	8.06543482328405	70.1614101610763	66.023403417766	0.632594709901515	2.17629675970334	0.695572342351117	2.94615365456686	0.157237217678707	139.888451956334	98.838615233101	1954.1612560253
280	-186374.288811365	-1591.71716383599	41.543409130532	0.0200839740858396	0.00606951536305164	33572.9332215462	24768.4676062063	8.66749878662334	0.000107622126375872	0.0152647321708855	10.8467599208644	0.000150993852012092	4.01527446176896E-06	1.05255115381898E-08	0.0230178511730917	0.781073671811991	0.952801079669113	9.71525204090821	2.92374736879588	9.98564802844622	0.147740362415592	0.459586014510259	268.042688755758	8.14198483398001	70.0158806270478	65.947330102557	0.633860422791946	2.16950109349508	0.711274730505984	2.98765548751381	0.155762206451177	139.490920531528	102.411179561874	1944.75303329856
281	-186379.301514225	-1583.00170276659	41.543409130532	0.020290099181531	0.00596722539014618	33572.9332215462	24842.8068202712	8.76699896851292	0.000121325230186848	0.0151803971894313	10.9324762968965	0.00015118439294169	4.26081656568603E-06	1.04643394511035E-08	0.0224756283224416	0.78378371029487	0.950032313717064	9.6950002359609	2.92322235797163	9.9871985256381	0.147740362415592	0.459586014510259	268.217249617289	8.14031583448791	70.0158806270478	65.8421787581287	0.636769117552631	2.16665094989944	0.715055361137616	2.97014826868306	0.155762206451177	137.373310201564	102.136126400143	1975.97912371874
282	-186365.435874268	-1596.20312742703	41.3317311084951	0.020290099181531	0.00593665714759966	33518.4057183847	24842.8068202712	8.70809900050299	0.000109538545784373	0.0154116242433028	10.9011181871685	0.000151697596542079	4.82084030545887E-06	1.047685084353E-08	0.0225136680601671	0.784283017231204	0.950032313717064	9.6950002359609	2.92322235797163	9.9871985256381	0.1482788860259	0.459586014510259	268.217249617289	8.02699711925405	69.8559145460903	65.7041462190195	0.636769117552631	2.17540195595677	0.715537691770151	2.98222297593257	0.155860349937666	137.933343980007	100.622051518765	1957.45630759519
283	-186386.57422853	-1576.09006061738	41.4508517201305	0.0206687436299759	0.00591002657564736	33518.4057183847	24842.8068202712	8.70476448972092	0.000126542015038353	0.0155117628486719	10.8602546275737	0.000151121043464036	4.44468648851082E-06	1.05448326858954E-08	0.0224397141327893	0.783653860805081	0.945516916973685	9.64040970004805	2.92336135342179	9.9871985256381	0.148265826387449	0.45761767663443	267.664553002382	8.42285686365894	69.0157788642645	65.7041462190195	0.638623408519867	2.16232640487483	0.715069004429829	2.96955333486975	0.15655050113616	136.939868172932	100.622051518765	1938.22000543514
284	-186390.283649544	-1573.76829879605	41.4977666077607	0.0206186778696876	0.00573390165352626	33533.9429055524	24724.6433262433	8.73283881679566	0.000237735409608013	0.0156253348278008	10.8341960095965	0.000154355429511404	4.1822334594482E-06	1.04100422028113E-08	0.0224599206964515	0.788391301933872	0.943932314529666	9.67109600765098	2.92336135342179	9.98587200532736	0.147736100298014	0.457750596656642	269.115440372317	8.42603335748974	68.7964331727498	66.5462256924319	0.640438197189388	2.16907946472285	0.707563726811903	2.96955333486975	0.158356811063717	137.063749061378	102.629644750607	1928.62303247659
285	-186402.700494693	-1566.01758802525	41.9235839917285	0.0206186778696876	0.00572163069623403	33672.0987019412	24797.8930979501	8.74470380775212	0.000327962517663629	0.0153735991714994	10.8192261556011	0.000156202055357914	3.96880330819967E-06	1.07630124635489E-08	0.0223263933811749	0.790761704220566	0.942555804756134	9.71927674287771	2.92336135342179	9.98587200532736	0.14800465710096	0.459659248700029	268.649160718585	8.27156678140449	68.7964331727498	66.3900118391747	0.640438197189388	2.1811091986869	0.702241718591468	2.91743062930805	0.157176401130442	135.773596866435	101.203782964516	1939.2365643556
286	-186417.092071008	-1554.91823049484	41.9235839917285	0.0206186778696876	0.00569347294612883	33672.0987019412	24807.1750076167	8.84046738498555	0.000332822478132127	0.0152347447805806	10.7994841377723	0.000155373207709485	3.96880330819967E-06	1.07630124635489E-08	0.0224420389028901	0.788718013291424	0.94276328515019	9.71567813236294	2.92336135342179	9.99330362283878	0.146921580432873	0.459844703649629	269.25883748571	8.35060131016987	68.6954527567205	66.3130273286614	0.634518985379872	2.17899656254656	0.699616671468012	2.91743062930805	0.154261348140984	137.385264009211	92.1598395148151	1925.14428707694
287	-186393.319227763	-1571.9090505411	41.9235839917285	0.0203412998666507	0.00569347294612883	33572.3396171604	24768.2442437592	8.87995952306816	0.000265116292089999	0.0153839647818883	10.826844733324	0.000153483485645474	4.04240484695806E-06	1.07147289417508E-08	0.0224151873742075	0.788975221372249	0.938215422265098	9.71354805563709	2.91695588796789	9.99330362283878	0.147048890995755	0.459844703649629	268.153381936534	8.17924187092038	68.6567216372871	66.3130273286614	0.639161601174744	2.17886408917771	0.705171055102645	2.96267118601308	0.157010387616899	137.385264009211	94.824969533602	1903.66809327392
288	-186392.860324088	-1574.03284594638	41.291146394406	0.0203480551477943	0.00573320600765265	33572.3396171604	24768.2442437592	8.80553229864285	0.000245282804100236	0.0156811708193832	10.7799988939386	0.000153211877001743	4.3333291218364E-06	1.06950676328992E-08	0.0226686955870795	0.788435018606148	0.938370254079113	9.65298055820747	2.91695588796789	9.99330362283878	0.147048890995755	0.456709762462638	268.153381936534	8.17924187092038	68.6567216372871	66.3130273286614	0.639043172142987	2.18093881927718	0.712892755375811	3.00310417033506	0.158355992590847	138.392698933381	99.1410156952004	1901.22485772726
289	-186385.113498551	-1577.77691660598	41.3667557457058	0.0202373113865882	0.00578903788128346	33572.3396171604	24733.6856920567	8.68833464690884	0.000200442816948884	0.0156811708193832	10.7799988939386	0.000152801584919654	3.75012936684574E-06	1.07078959596705E-08	0.0227892366403933	0.785291384481669	0.938371559377752	9.70969752983506	2.91695588796789	9.99330362283878	0.147048890995755	0.46031609710163	268.39716421487	8.17306512552468	68.6567216372871	66.7099468986813	0.638024450356098	2.18257285761957	0.704169761195014	3.00310417033506	0.159394825195892	137.274117689861	98.2172022653542	1939.18306181235
290	-186400.71590116	-1563.41623595674	41.3667557457058	0.0203534868503414	0.00568708935336919	33754.0083655886	24867.9002566022	8.57885661014708	0.000160202613956824	0.0152938571139364	10.7799988939386	0.000152996933114593	3.94549300254934E-06	1.04837083894383E-08	0.0229556094116486	0.78292938161103	0.940467031436082	9.70969752983506	2.91488695857117	9.98962125011018	0.147048890995755	0.460863117581892	268.39716421487	8.17306512552468	68.6567216372871	66.9934632778103	0.630193540463772	2.18374514366823	0.701875451665494	3.02777782026614	0.159210851909643	137.273336811616	94.4977707366708	1909.92753796347
291	-186384.45966728	-1578.13516885984	41.6586893558173	0.0202677623454627	0.00580625396234852	33733.5230877695	24867.9002566022	8.60646898664776	0.000181711156822562	0.0154510614858252	10.8322697059264	0.000152996933114593	4.20047085713085E-06	1.05285741153855E-08	0.0226476872072327	0.786160001816785	0.942700833977579	9.70969752983506	2.91488695857117	9.98962125011018	0.147699337293236	0.461183750211366	268.480871134251	8.17306512552468	68.7425331174037	66.6317943730516	0.635650021114756	2.18639170519532	0.693763713639691	3.02265586097368	0.159809680975972	137.452583976497	89.9208609419227	1928.11617826489
292	-186387.677208021	-1575.30460757925	41.7520841182111	0.0202802253237145	0.00584193758483567	33727.9139726391	24867.9002566022	8.73049227139892	0.000714110203401895	0.0155742106658357	10.8322697059264	0.000153624341036899	4.10660654176639E-06	1.0439781995637E-08	0.0225266311078928	0.786173493343809	0.942700833977579	9.69209927915428	2.91258020658853	9.98962125011018	0.147699337293236	0.461183750211366	268.575037730338	8.31502824905845	68.4417171854885	66.9643418895864	0.635800313590202	2.18639170519532	0.695945531849505	3.04079136069038	0.156642208746431	137.513893644007	92.7289873425142	1955.78255118658
293	-186387.005640026	-1573.48621797879	41.8220202025022	0.0200935938328709	0.00599377583017486	33760.4557623429	24867.9002566022	8.73049227139892	0.000544871559990093	0.0154647703391846	10.744786327204	0.000153159376349465	3.68921199323229E-06	1.01428302604725E-08	0.022587404595423	0.78764124053045	0.939769103492726	9.66846684970718	2.91258020658853	9.98962125011018	0.147699337293236	0.458037017670263	268.220590059381	8.22936478281985	68.8163955303277	66.4309623942897	0.637979825648932	2.18639170519532	0.694351646019159	2.97204177795312	0.157659457748268	138.63441958433	92.3928648732184	1966.64124520157
294	-186369.133386212	-1591.96206412208	41.2366263478231	0.0199039576894998	0.00590164152078828	33836.4765586041	24729.8951651446	8.77583638994409	0.000446457123166497	0.015347493975825	10.7448218550607	0.000155421662708699	3.78350715781933E-06	1.02268621655181E-08	0.0227363212967857	0.785536213630106	0.936450806832751	9.72992292739484	2.91258020658853	9.98962125011018	0.147699337293236	0.458037017670263	268.721230400421	8.23808005133722	68.3484744818821	67.552921112563	0.636164897192684	2.17138013559439	0.689555038886225	3.01792752956336	0.158704888714884	138.504521241432	98.8249524025066	1958.52136229156
295	-186369.748198664	-1592.21644631745	41.5621283951757	0.01988200894706	0.00590041161501477	33734.0112527484	24729.8951651446	8.77618475845232	0.000444655068340991	0.0155565682641732	10.8168283594788	0.000154483012700236	3.4226916557161E-06	1.00018862033426E-08	0.0230281860944107	0.783591125016935	0.94157267317669	9.70607746823672	2.91258020658853	9.99672917727483	0.147778679004595	0.460014667845265	269.290053094295	8.25941284970997	68.9671046494362	67.7997897144233	0.640443582263213	2.17087303573658	0.682773600661298	2.98063163241414	0.161643043549913	139.059957611569	90.5125313739817	1936.13197224386
296	-186384.231395054	-1577.56465170315	41.5621283951757	0.0197121065674307	0.00601234534728554	33734.0112527484	25038.3529837323	8.67901754495173	0.000617340572184764	0.0155633609914205	10.8265516932225	0.000154483012700236	3.59486515360698E-06	1.01105505288992E-08	0.0230306665570774	0.787575777393699	0.942256220181847	9.69216538645185	2.91258020658853	9.99672917727483	0.147051973588703	0.462818362814774	269.531347749309	8.0450118552685	69.1930801371924	67.7997897144233	0.640443582263213	2.17110253081671	0.677582193064286	2.99891528668906	0.163147583617902	137.459088326117	98.09595733188	1936.13197224386
297	-186373.235680612	-1587.60880269005	41.3833713989933	0.0194809005105202	0.00595441451701259	33836.3562068668	25183.2502539261	8.54375517857521	0.000603470405969272	0.0155633609914205	10.8265516932225	0.000154377617528527	3.78153834548345E-06	1.01105505288992E-08	0.0229455054089248	0.786284551808602	0.950508210285282	9.69848456963852	2.91258020658853	9.99672917727483	0.148294245564888	0.462005426757078	267.656561018264	8.04501232632527	69.7843194449882	68.4609778062258	0.640443582263213	2.17110253081671	0.669506857081839	3.0206666912978	0.16292885842645	136.337757106347	99.341444761728	1955.39682489502
298	-186381.146467741	-1577.11079258277	41.6408797269916	0.0196983755074927	0.00589634714014406	33836.3562068668	25183.2502539261	8.58173653797505	0.000422707060425747	0.0152910401522683	10.8265516932225	0.000150952038005574	4.00184116566892E-06	1.01105505288992E-08	0.0233243592500073	0.782896840545928	0.955047580025845	9.69848456963852	2.91258020658853	9.99672917727483	0.148294245564888	0.462005426757078	267.656561018264	8.02182644691944	69.1887295084221	68.1490761407549	0.639078199052263	2.17110253081671	0.686833637497285	3.04709613808669	0.163145825018481	137.832382214539	93.8067795591986	1955.39682489502
299	-186385.58282773	-1570.1639851908	41.3967885662639	0.0201114380133076	0.0059909481605401	33836.3562068668	25016.2010761462	8.54502472704414	0.000488625237192604	0.0153326087367133	10.7663202475409	0.000151915203359625	4.04599047329797E-06	1.01105505288992E-08	0.023125159333452	0.782337234426212	0.950272110481413	9.75006315425549	2.91138463497419	9.99672917727483	0.147978592825697	0.462005426757078	269.006031685033	8.02182644691944	68.7474245633321	68.181754117779	0.639078199052263	2.17110253081671	0.687111878300168	3.04709613808669	0.161556846870272	138.461138026456	93.2619384235717	1990.32959031675
300	-186378.904038673	-1578.76079026359	41.2295204152327	0.0200678420924136	0.00591396794712641	33787.3950859664	24847.3967175382	8.50372987471662	0.000442297739905298	0.0151466608136041	10.7663202475409	0.000153143264529066	4.20392473497264E-06	1.01763358070979E-08	0.0231698118960607	0.781132294460339	0.95067505573756	9.75006315425549	2.91138463497419	9.99672917727483	0.147231021868104	0.460898624157187	269.411163833845	8.09651680396118	69.1032451208027	68.181754117779	0.638141294772642	2.15566064769179	0.715655668883897	3.04709613808669	0.160521695118999	137.308606554723	94.4879674278936	1979.1255555986
301	-186381.070692188	-1577.46668653502	41.4516794149644	0.0199974155449775	0.00589223438697931	33855.998384825	24907.642916959	8.55252273722197	0.000176458014122152	0.0152426657308067	10.763774399355	0.000153451381262137	4.41203696671068E-06	1.04003385682931E-08	0.0233391323831627	0.78073370125475	0.960022620001025	9.76995207490668	2.91138463497419	9.99672917727483	0.147231021868104	0.462335842775013	269.047945575804	7.95687203850848	68.4269764552276	68.0951397827869	0.638141294772642	2.17609348412643	0.689525847752243	3.02615890598247	0.160925993454807	136.926077165229	97.8391610042673	1952.38670517059
302	-186386.389011717	-1573.59318245835	41.6686134146442	0.0199350186624441	0.00582395719539416	33855.998384825	25015.375797428	8.47536924762847	0.000329053734858477	0.0151893885663393	10.7552882549451	0.000153451381262137	4.2794057314359E-06	1.02384110142164E-08	0.0231647084769348	0.781200955367511	0.956570187976223	9.76995207490668	2.90487596762232	9.98360200222278	0.147310186551033	0.464696883062446	267.862069065483	7.96798295726473	68.2661827628795	68.2898494128149	0.633661290332778	2.165492818763	0.682247559501184	3.0494607676206	0.161105755948703	137.040072268822	95.0729535232594	1980.24918389998
303	-186366.480815209	-1591.32703929849	41.5540001602318	0.0195782265273099	0.00578306919887435	33872.3690493416	25042.5225830555	8.47536924762847	0.000239430034380958	0.0152945700051116	10.7416851667656	0.000153451381262137	4.2794057314359E-06	1.00572804707023E-08	0.023189613733654	0.781421532996261	0.956570187976223	9.76995207490668	2.91115191931641	9.98360200222278	0.147985816260765	0.463555086215126	268.984434345674	8.10502073910059	68.6918657119472	68.5877218640533	0.634024019098074	2.15791758484215	0.678217544474544	3.03679116442621	0.161105755948703	136.268143428868	94.400888606958	2003.66291804707
304	-186365.184316754	-1591.90378344375	41.6411707042985	0.0195782265273099	0.0057739310160135	33872.3690493416	25042.5225830555	8.46339286735511	0.000262646399821171	0.0152186495077251	10.7370085003171	0.000152630355065547	4.34055201360878E-06	1.0068196553057E-08	0.0234294195278377	0.782935994106436	0.956570187976223	9.76995207490668	2.91267728636919	9.98360200222278	0.147985816260765	0.463555086215126	268.094412339971	8.13272299662858	68.6776456955715	68.5877218640533	0.638994535142779	2.15677171009411	0.65743060115158	3.02527646641789	0.162167414968238	136.268143428868	98.1166525147468	1996.32972923781
305	-186377.549973984	-1583.93628570214	41.5683297815152	0.0197107889229435	0.00577700916498173	33868.148366396	25084.8649117988	8.46427071136861	0.000407756473646305	0.0153789949947934	10.7222349578547	0.000153505801688381	4.38137159675455E-06	1.00035845273587E-08	0.0238746337963436	0.785505546793563	0.954180194724112	9.79941678169691	2.9130493122437	9.98360200222278	0.147985816260765	0.463555086215126	268.094412339971	8.19954472667393	68.1833995657607	68.0366542573288	0.631775976566288	2.15993419653927	0.653597575303719	3.02527646641789	0.162010288218518	136.268143428868	98.1166525147468	1996.32972923781
306	-186388.375570183	-1571.48775643208	41.2788818093214	0.0197389235324563	0.005720957031822	33868.148366396	25084.8649117988	8.42995411683937	0.000122272090498746	0.0153086818643355	10.7815639138811	0.000153091850668087	4.07411291341881E-06	1.00035845273587E-08	0.0241410013852399	0.787158525484434	0.965356349252062	9.87081881858584	2.912768206311	9.98360200222278	0.147502331810359	0.463043130968839	268.094412339971	8.25136942359064	67.8559227499788	68.0366542573288	0.636532564676747	2.17070082922888	0.643341936606568	3.01588655093994	0.161089465148293	135.075046625892	99.7598458929311	1990.66871369664
307	-186354.86337906	-1613.33465537705	41.0909664217986	0.0193553875911294	0.00569407022426924	33650.588921286	24867.6208717515	8.37169937357782	0.000120172079010589	0.0151599032548325	10.8643589277214	0.000152106704376184	4.07411291341881E-06	1.00035845273587E-08	0.0241410013852399	0.786600446050403	0.964226595866919	10.024812725932	2.9120657446204	9.98360200222278	0.147750419351676	0.46428276053032	268.094412339971	8.47179439963679	67.8559227499788	67.6840937159319	0.631556272603306	2.16745913073825	0.632054483172533	2.99586121071726	0.161089465148293	135.458545697651	89.4666974991942	1985.65326863338
308	-186363.907687216	-1604.8593121811	41.0800068853717	0.0194148490803355	0.00576860499802272	33650.588921286	25018.7231922201	8.25827014046244	0.000102122320972571	0.015244516722297	10.8471051876152	0.000150833313955182	4.07411291341881E-06	1.00035845273587E-08	0.0238088703499086	0.787831818527843	0.961385840248628	10.0798973699191	2.9120657446204	9.98360200222278	0.147884633679507	0.464107432289128	268.094412339971	8.41791646970897	67.3514384563106	67.4382127014534	0.631556272603306	2.16934916511815	0.632054483172533	3.01434210467829	0.159055176196299	136.671156275609	93.5438752049006	1998.19349789481
309	-186363.965716481	-1603.09435539231	41.1089202352894	0.0194014372890334	0.00574850355198678	33609.268643446	24989.9792646604	8.37390610617178	0.000153929670495289	0.0153481947855466	10.8764473838922	0.000151246902877669	4.20011493264247E-06	1.00035845273587E-08	0.0240178868486933	0.789951346746067	0.962338207994085	10.0798973699191	2.9120657446204	9.98360200222278	0.147303953144664	0.464162252649942	268.094412339971	8.32683369229533	68.8888596440253	67.4382127014534	0.632889684524115	2.16934916511815	0.640699907154795	2.99294634891198	0.159338118757035	136.648932955215	102.993068216923	2022.6272417467
310	-186355.713243293	-1612.17773583705	41.1089202352894	0.0193214703548653	0.00573024561060934	33726.0630171852	24972.1304184418	8.37390610617178	0.000130072287947901	0.0151751587512389	10.8885449617457	0.000151446830035275	4.70851267111263E-06	1.01435348727941E-08	0.0240178868486933	0.790730889029113	0.97055055094708	10.0798973699191	2.9120657446204	9.98360200222278	0.147303953144664	0.464162252649942	267.564025530649	8.17045211448323	68.9663938375251	67.4382127014534	0.630749502165925	2.16674093090433	0.633833233087388	2.96764878959667	0.159674497286826	136.555857654891	100.649323916201	2019.24651836077
311	-186362.28583297	-1611.48633079365	41.4634055541802	0.0193688856723451	0.00587772382159326	33598.9298945802	24832.5935376484	8.37390610617178	0.000144287586078157	0.0150743258054496	10.8726858957875	0.000148586701771807	4.31375951525382E-06	1.02445496577497E-08	0.0240987164957368	0.78950126964339	0.96372690168198	10.0950951701471	2.90773901479258	9.98360200222278	0.146828164214106	0.462114540510999	267.268904705213	8.13275310148441	69.0523327370055	67.4781627537133	0.624850132177466	2.16818076853317	0.629246516032081	2.96782142080665	0.159279243301026	137.554055124983	101.902866942528	2034.46446184789
312	-186377.764005126	-1588.71073473659	41.0357559986304	0.0196487532951945	0.00588678287453156	33710.1326798652	24832.5935376484	8.49501574028591	0.00010985230247816	0.0149778937809206	10.8150850487386	0.000147963882678652	4.48513521253518E-06	1.02887439128009E-08	0.0241904793531189	0.79031636340927	0.970057797263985	10.0828512645288	2.90773901479258	9.98072156645396	0.146415267945422	0.459913816618124	268.20747098175	8.20129121733191	68.7757411568558	67.8356006045989	0.631346193029373	2.14806442329535	0.644664759551735	2.96845502733333	0.158317286465705	137.876031166897	100.010193488253	2015.80840146721
313	-186377.296002235	-1590.94744528527	41.1561670604658	0.0198006582573402	0.00586754416892451	33723.4474424828	24814.5449969183	8.50414318201778	0.00010985230247816	0.0149459707912318	10.8150850487386	0.000148106726576397	4.48513521253518E-06	1.02701516165973E-08	0.0243599703716916	0.789681085449242	0.969299969639681	10.0630552788881	2.90773901479258	9.98072156645396	0.14754697788518	0.461202865793817	269.031946081279	8.10889035950369	68.6315721014765	67.866448323341	0.631736937946891	2.1622159175924	0.640913339042921	2.9624731137723	0.159652014842377	139.067113726328	96.1604117608005	1995.66763398301
314	-186383.135571731	-1584.45350953742	41.3947873229718	0.0199184574175749	0.00573521060593939	33723.4474424828	24680.061032695	8.53230028601671	0.000142294285831961	0.0148373437983369	10.7949067806307	0.000148281503145567	3.86089503553154E-06	1.03575369206102E-08	0.0244912937937507	0.785508538826923	0.968670954044265	10.0528957269163	2.90350715028984	9.98072156645396	0.14749010582757	0.462906191045325	269.910760992533	8.10889035950369	67.5770154765706	67.866448323341	0.635299044904618	2.17440178197528	0.659928886298669	2.9563769906975	0.160993201702242	139.243793009309	96.2829286695246	1970.9909512654
315	-186385.093054615	-1582.54682108462	41.4897998176584	0.0199354593998789	0.00579154415361801	33838.3103878901	24701.5623615331	8.43336788147225	0.000124874979015583	0.0147941359459349	10.7949067806307	0.000147907810952208	3.61225569962918E-06	1.00406280273905E-08	0.0248947047618478	0.780409899212473	0.972880388696989	10.0528957269163	2.9020979545117	9.98072156645396	0.14749010582757	0.462958643806201	267.052255638441	8.12576200979453	67.5770154765706	67.4452508262179	0.635299044904618	2.1710211261289	0.664966301948907	2.9890268295379	0.159347821363568	139.243793009309	92.0348487071976	2000.30959694054
316	-186385.052957521	-1580.75387629416	41.3409648658078	0.0197756671010728	0.00581576630158335	33838.3103878901	24701.5623615331	8.42879865265748	0.000124874979015583	0.0147941359459349	10.7715483359177	0.000147074249147224	3.9637271239106E-06	1.03911110651385E-08	0.0251652935143198	0.78361702699307	0.97617251004451	9.9594829069302	2.89063697355282	9.98072156645396	0.14749010582757	0.459939348679824	269.421146804163	7.86497522056432	67.7091335276321	67.2707650248998	0.643018668614137	2.19134331589177	0.667511424730174	2.95751555728456	0.1623979587743	139.243793009309	94.2321595152404	1990.10685869948
317	-186386.525692982	-1580.2560013589	41.6967486038328	0.0196833712182572	0.00592546382820203	33838.3103878901	24758.857591402	8.41687210261642	0.000127847508001418	0.0146349454595759	10.7715483359177	0.000147074249147224	3.79875472860696E-06	1.04836562115704E-08	0.0251652935143198	0.783346182886091	0.976756606196875	9.9594829069302	2.89267978277292	9.98072156645396	0.147640053713569	0.459394624121572	268.411684076848	7.86497522056432	67.727133854809	67.0142414580948	0.646075534394328	2.19966852239221	0.667606611138669	2.95751555728456	0.1623979587743	139.557432015577	98.013500586569	1977.18080360307
318	-186404.498417719	-1562.0303206783	41.6967486038328	0.0198256664024679	0.00579258675588754	33767.6012070144	24692.239077656	8.44395736315036	0.00010420639369122	0.0145605073382367	10.7309660525764	0.000148480273488754	3.72655092310393E-06	1.01513335410159E-08	0.0246856223644241	0.785358066042568	0.975981491825293	9.9594829069302	2.89267978277292	9.98072156645396	0.145808719155166	0.459546601840993	269.09780726349	7.82055688620158	68.3304298218384	66.9847365935706	0.639861703987721	2.19876292710134	0.674605783094099	2.95751555728456	0.159966430433851	139.56263775927	92.193654390681	1974.01459378912
319	-186421.744244353	-1543.92727401296	41.5047687940894	0.0204405100891297	0.00589028086200889	33767.6012070144	24692.239077656	8.41781507212944	0.00018111674522627	0.0146816506865093	10.7712770787094	0.000145844460135183	4.01161783030576E-06	1.01164000207396E-08	0.0250277233354371	0.78309662680315	0.97585543253635	9.9594829069302	2.89267978277292	9.98072156645396	0.145808719155166	0.456971046608972	268.816148098892	7.72681928535248	67.8556428370962	66.9847365935706	0.640861537828115	2.19796294690108	0.679020275715228	2.96642261024488	0.161242311419023	138.968761569555	94.7871764223715	1974.01459378912
320	-186405.712422629	-1560.07435297116	42.0189959958569	0.0199940389300574	0.00582743920993003	33715.4293404724	24692.239077656	8.47656875326522	0.00018111674522627	0.0149477140181036	10.7781395787547	0.000146026775492456	3.87564439003154E-06	1.01992697884639E-08	0.0250314654320449	0.782221530897157	0.977814495504596	9.85573860185503	2.89507478484712	9.98072156645396	0.145808719155166	0.456971046608972	268.816148098892	7.65197188513926	68.1356340636756	66.9659127063592	0.640348176828629	2.19416000116731	0.678665524949408	2.96642261024488	0.160617253290722	136.331341366982	94.7871764223715	1989.39226162251
321	-186389.877749175	-1576.76499071276	42.0189959958569	0.0199940389300574	0.00593830437549789	33708.7718514062	24600.3561872662	8.47656875326522	0.000186102150342066	0.0147665427070041	10.8358574852882	0.000149404130640928	4.09475970764816E-06	1.02894526438532E-08	0.0247498888354069	0.783459067124503	0.976052765754691	9.85573860185503	2.89507478484712	9.98072156645396	0.146514208893925	0.456971046608972	267.610472463472	8.08537329638819	68.2790549703955	66.9659127063592	0.639412152660798	2.18515492656084	0.678665524949408	2.96642261024488	0.160428052146778	134.192422885414	94.7871764223715	1994.01655425702
322	-186381.122135506	-1586.70968890576	41.986157921391	0.019920886051299	0.00602787465163532	33789.947745952	24600.3561872662	8.47656875326522	0.000400355694427191	0.0147031980208039	10.8358574852882	0.000149404130640928	4.09475970764816E-06	1.04601292541653E-08	0.0250799338530749	0.782264558426521	0.977316004036847	9.85573860185503	2.89507478484712	9.98072156645396	0.147523182517201	0.458261294924109	268.152440621803	8.00529163244808	67.5665013056877	66.9659127063592	0.635686986124186	2.17359034045829	0.652788771338152	2.96310879068516	0.160689701360576	135.071488142185	94.7871764223715	1985.78074819267
323	-186390.703684852	-1579.07057146181	41.251960791329	0.020026998469097	0.00610865153756397	33912.4880858357	24599.5649132902	8.48440431615531	0.000474208980985461	0.0147244237557722	10.8492937813507	0.000153400281687722	3.89659575214353E-06	1.05215043772057E-08	0.0247409917002067	0.780854454567817	0.983752074463993	9.82684253926553	2.89710579189646	9.98072156645396	0.147768302238846	0.45384098687683	269.840839468452	8.00032355587466	67.5665013056877	67.326199238268	0.641774914146265	2.17225936297029	0.659204562286828	2.96622062079012	0.160689701360576	136.247552984583	98.7309483112903	2001.69055475036
