C12,C6,F(EYFP/OD),F(ECFP/OD),F(mRFP1/OD),F(EYFP/ECFP),F(EYFP/mRFP1),F(ECFP/mRFP1),P(EYFP/OD),P(ECFP/OD),P(mRFP1/OD),P(EYFP/ECFP),P(EYFP/mRFP1),P(ECFP/mRFP1),mu,K,lag
25000,2.5,11529.0345363234,1191.24008771563,76.9821846292602,9.27660297891935,146.914408998634,15.5891517347886,1.78870382176851,0.204083330968054,0.0119436130944542,8.40090803748408,146.914408998634,17.2141357549101,0.0123472510630718,3.06377238021773,181.12122010613
2500,2.5,11546.9337177633,1410.45119549417,81.2545796805774,7.94226578958486,138.296398463134,17.2835360656359,1.63321633642572,0.21951730046928,0.0114927746350163,7.21789847659645,138.296398463134,19.0180615122596,0.0115361257826684,3.1221127544221,195.173712463188
250,2.5,9281.94728254885,1226.69440652471,69.4935692442895,7.30864344660257,130.894513230597,17.5580123724056,1.54259560937141,0.22570659989915,0.0115493518259189,6.60148886674697,130.894513230597,19.4388348827413,0.0129792859652705,3.14543150129851,206.401572503879
25,2.5,4363.38403449465,1185.63564900636,66.5932793748987,3.52985741716872,63.1214089875464,17.6930407996443,0.779658499230737,0.235187356184815,0.0118990251249567,3.17962147366077,63.1214089875464,19.6419327949086,0.0136728533964716,3.1190828211014,209.193920575819
2.5,2.5,1136.16659672911,1326.4249022011,71.5067933934704,0.798642945796014,15.2196326579905,18.5128651398045,0.197137978097112,0.255218718446254,0.0124072514632796,0.720196628973104,15.2196326579905,20.5293506739393,0.0133882983006895,3.01186218262151,200.412013386258
0.25,2.5,963.041017206667,1996.84801264223,109.975109457412,0.457818318736809,8.12742961035523,17.7316940546053,0.116528594093667,0.264287785776998,0.0133070603031431,0.418551407022678,8.12742961035523,19.3952146002344,0.0102635861114118,3.03050157015211,186.855421897375
25000,0.0,11990.7478137501,1214.64981144273,76.3673042746108,9.46220308668021,154.241658931039,16.0196317037102,1.68954536019039,0.188297805725753,0.0107604652029675,8.60045999205455,154.241658931039,17.6247559658859,0.0115036691909486,3.06935150384349,164.661949552492
2500,0.0,12075.9304027818,1374.71000671925,82.7229326451416,8.5373418089328,142.273363102464,16.5048727224659,1.65385805614001,0.206913207990371,0.0113293124437997,7.76824977607264,142.273363102464,18.1389301330963,0.011263607896293,3.1557571905276,185.848064356707
250,0.0,10975.7484180438,1370.33461171132,80.395721631793,7.71778000102474,132.724400279074,16.9880256902102,1.62838051304363,0.224115807567527,0.0119276446080043,7.00113230521805,132.724400279074,18.7269486153091,0.0119495526750813,3.07631930092377,196.166403762911
25,0.0,5502.50908468344,1305.95690137214,76.7438265338086,4.03894494577745,69.5292920276721,16.9432488989088,0.856007849176375,0.224363939438391,0.0119387931719425,3.65730096051358,69.5292920276721,18.7112983711593,0.012371569594139,3.1266748016399,193.892076053585
2.5,0.0,1134.67905300423,1237.41152988554,73.5563162037719,0.868715620994083,14.7149219849629,16.6472993689009,0.181362221686712,0.218645898760342,0.0117569253530202,0.78582210906425,14.7149219849629,18.4033623415738,0.0126177455255904,3.06472564967916,186.401680464955
0.25,0.0,747.812156309223,1444.21555320844,83.7340527107577,0.499387566450968,8.45398667400417,16.9029635924631,0.106846893490668,0.227144658544215,0.0119638646363871,0.453666377417986,8.45398667400417,18.6064700282432,0.0116226986537259,3.07233672493743,191.340619231656
